Code du cours|Description du cours|Année d'études|Parcours ou destination|Effectif
CLU3E|Comprendre le droit canadien au quotidien|11e année|Filière préemploi|885
CLU3M|Comprendre le droit canadien|11e année|Filière préuniversitaire/précollégiale|30755
CPC3O|Politique en action : agent de changement|11e année|Ouvert|120
CPD4T|Political Science|12e année|Cours collégial, enseigné par le collège (DRC)|15
CPW4U|Politique canadienne et mondiale|12e année|Filière préuniversitaire|3950
DCO3O|Créer des occasions d'apprentissage en éducation cooperative|11e année|Ouvert|14865
EAB3O|Communications for the World of Business and Technology|11e année|Ouvert|20
EAC4C|The Writer's Craft|12e année|Filière précollégiale|<10
EAC4U|The Writer's Craft|12e année|Filière préuniversitaire|265
EAE1D|English|9e année|Cours théorique|5130
EAE1P|English|9e année|Cours appliqué|1355
EAE2D|English|10e année|Cours théorique|4775
EAE2P|English|10e année|Cours appliqué|1270
EAE3C|English|11e année|Filière précollégiale|1550
EAE3E|English|11e année|Filière préemploi|95
EAE3U|English|11e année|Filière préuniversitaire|3945
EAE4C|English|12e année|Filière précollégiale|1635
EAE4E|English|12e année|Filière préemploi|20
EAE4U|English|12e année|Filière préuniversitaire|3350
EAL4U|English Literature|12e année|Filière préuniversitaire|115
EANAO|Anglais pour débutants 1 (APD1)|Niveau 1|Ouvert|190
EANBO|Anglais pour débutants 2 (APD2)|Niveau 2|Ouvert|215
EANCO|Anglais pour débutants 3 (APD3)|Niveau 3|Ouvert|135
EANDO|Anglais pour débutants 4 (APD4)|Niveau 4|Ouvert|55
EAT3M|Canadian Literature|11e année|Filière préuniversitaire/précollégiale|50
EBA4T|Communications I|12e année|Cours collégial, enseigné par le collège (DRC)|35
EBB4T|Written Communications|12e année|Cours collégial, enseigné par le collège (DRC)|<10
EBT4O|Communications in the World of Business and Technology|12e année|Ouvert|115
ELC4T|Experiences in Language Arts|12e année|Cours collégial, enseigné par le collège (DRC)|15
ELDAO|English Literacy Development, ELD Level 1|Niveau 1|Ouvert|1310
ELDBO|English Literacy Development, ELD Level 2|Niveau 2|Ouvert|940
ELDCO|English Literacy Development, ELD Level 3|Niveau 3|Ouvert|950
ELDDO|English Literacy Development, ELD Level 4|Niveau 4|Ouvert|670
ELDEO|English Literacy Development, ELD Level 5|Niveau 5|Ouvert|350
ELS2O|Literacy Skills|10e année|Ouvert|2265
EMS3O|Media Studies|11e année|Ouvert|2780
ENG1D|English|9e année|Cours théorique|108905
ENG1P|English|9e année|Cours appliqué|28290
ENG2D|English|10e année|Cours théorique|110280
ENG2P|English|10e année|Cours appliqué|32685
ENG3C|English|11e année|Filière précollégiale|32260
ENG3E|English|11e année|Filière préemploi|4805
ENG3U|English|11e année|Filière préuniversitaire|84615
ENG4C|English|12e année|Filière précollégiale|48505
ENG4E|English|12e année|Filière préemploi|3280
ENG4U|English|12e année|Filière préuniversitaire|83130
EPS3O|Presentation and Speaking Skills|11e année|Ouvert|1270
ESLAO|English as a Second Language, ESL Level 1|Niveau 1|Ouvert|2465
ESLBO|English as a Second Language, ESL Level 2|Niveau 2|Ouvert|4975
ESLCO|English as a Second Language, ESL Level 3|Niveau 3|Ouvert|8115
ESLDO|English as a Second Language, ESL Level 4|Niveau 4|Ouvert|9495
ESLEO|English as a Second Language, ESL Level 5|Niveau 5|Ouvert|6885
ETC3M|Canadian Literature|11e année|Filière préuniversitaire/précollégiale|110
ETH4T|Social Media and the Citizen Journalist|12e année|Cours collégial, enseigné par le collège (DRC)|40
ETS4C|Studies in Literature|12e année|Filière précollégiale|125
ETS4U|Studies in Literature|12e année|Filière préuniversitaire|2665
EWC4C|The Writer's Craft|12e année|Filière précollégiale|580
EWC4U|The Writer's Craft|12e année|Filière préuniversitaire|7690
EWH4T|Introduction to Essay Writing and Portfolio Building|12e année|Cours collégial, enseigné par le collège (DRC)|15
FAE4O|Atelier d'écriture|12e année|Ouvert|<10
FCC3O|Compétence fonctionnelle en communication orale, en lecture et en écriture|11e année|Ouvert|<10
FDA4T|French Culture and Language|12e année|Cours collégial, enseigné par le collège (DRC)|<10
FEF1D|Extended French|9e année|Cours théorique|2785
FEF2D|Extended French|10e année|Cours théorique|2330
FEF3U|Extended French|11e année|Filière préuniversitaire|2115
FEF4U|Extended French|12e année|Filière préuniversitaire|2240
FFAAO|Actualisation linguistique en français 1|Niveau 1|Ouvert|55
FFABO|Actualisation linguistique en français 2|Niveau 2|Ouvert|45
FFACO|Actualisation linguistique en français 3|Niveau 3|Ouvert|20
FFADO|Actualisation linguistique en français 4|Niveau 4|Ouvert|<10
FFM3O|Français des médias|11e année|Ouvert|<10
FFPAO|Programme d'appui aux nouveaux arrivants 1|Niveau 1|Ouvert|120
FFPBO|Programme d'appui aux nouveaux arrivants 2|Niveau 2|Ouvert|25
FFPCO|Programme d'appui aux nouveaux arrivants 3|Niveau 3|Ouvert|15
FFPDO|Programme d'appui aux nouveaux arrivants 4|Niveau 4|Ouvert|<10
FIF1D|French Immersion|9e année|Cours théorique|12500
FIF1P|French Immersion|9e année|Cours appliqué|120
FIF2D|French Immersion|10e année|Cours théorique|11455
FIF2P|French Immersion|10e année|Cours appliqué|100
FIF3O|French Immersion|11e année|Ouvert|150
FIF3U|French Immersion|11e année|Filière préuniversitaire|9670
FIF4O|French Immersion|12e année|Ouvert|140
FIF4U|French Immersion|12e année|Filière préuniversitaire|7405
FLC4M|Littérature du Canada français|12e année|Filière préuniversitaire/précollégiale|<10
FLO4U|Grandes œuvres de la littérature|12e année|Filière préuniversitaire|95
FRA1D|Français|9e année|Cours théorique|5040
FRA1P|Français|9e année|Cours appliqué|1560
FRA2D|Français|10e année|Cours théorique|4740
FRA2P|Français|10e année|Cours appliqué|1545
FRA3C|Français|11e année|Filière précollégiale|1905
FRA3E|Français|11e année|Filière préemploi|365
FRA3U|Français|11e année|Filière préuniversitaire|4035
FRA4C|Français|12e année|Filière précollégiale|1950
FRA4E|Français|12e année|Filière préemploi|85
FRA4U|Français|12e année|Filière préuniversitaire|3520
FSF1D|Core French|9e année|Cours théorique|68840
FSF1O|Core French|9e année|Ouvert|5845
FSF1P|Core French|9e année|Cours appliqué|35045
FSF2D|Core French|10e année|Cours théorique|24595
FSF2O|Core French|10e année|Ouvert|145
FSF2P|Core French|10e année|Cours appliqué|510
FSF3O|Core French|11e année|Ouvert|180
FSF3U|Core French|11e année|Filière préuniversitaire|14240
FSF4O|Core French|12e année|Ouvert|65
FSF4U|Core French|12e année|Filière préuniversitaire|10590
GCA4T|Career Discovery|12e année|Cours collégial, enseigné par le collège (DRC)|<10
GCB4T|Careers in Policing|12e année|Cours collégial, enseigné par le collège (DRC)|90
GCC4T|Career and College Success|12e année|Cours collégial, enseigné par le collège (DRC)|45
GCE4T|Career Employment Preparation|12e année|Cours collégial, enseigné par le collège (DRC)|60
GCI4T|Exploration en métiers|12e année|Cours collégial, enseigné par le collège (DRC)|70
GCJ4T|Career and College Exploration|12e année|Cours collégial, enseigné par le collège (DRC)|30
GLC2O|Exploration de carrière|10e année|Ouvert|146060
GLD2O|Découvrir le milieu de travail|10e année|Ouvert|3580
GLE1O|Stratégies d'apprentissage pour réussir à l'école secondaire|9e année|Ouvert|13485
GLE2O|Stratégies d'apprentissage pour réussir à l'école secondaire|10e année|Ouvert|7605
GLE3O|Stratégies d'apprentissage pour réussir après l'école secondaire|11e année|Ouvert|5965
GLE4O|Stratégies d'apprentissage pour réussir après l'école secondaire|12e année|Ouvert|3680
GLH4T|College Connection|12e année|Cours collégial, enseigné par le collège (DRC)|80
GLI4T|Success Strategies|12e année|Cours collégial, enseigné par le collège (DRC)|105
GLN4O|Saisir le milieu de travail|12e année|Ouvert|4405
GLS1O|Stratégies d'apprentissage pour réussir à l'école secondaire|9e année|Ouvert|10860
GLS4O|Stratégies d'apprentissage pour réussir après l'école secondaire|12e année|Ouvert|4780
GPA4T|Developing Leadership|12e année|Cours collégial, enseigné par le collège (DRC)|15
GPL4T|Developing Leadership|12e année|Cours collégial, enseigné par le collège (DRC)|55
GPP3O|Leadership et entraide|11e année|Ouvert|14085
GWB4T|Personal and Academic Success Strategies|12e année|Cours collégial, enseigné par le collège (DRC)|40
GWC4T|Student Success for Higher Learning|12e année|Cours collégial, enseigné par le collège (DRC)|30
GWL3O|Planification de carrière|11e année|Ouvert|6490
HBB4T|Introduction à la psychologie|12e année|Cours collégial, enseigné par le collège (DRC)|435
HBC4T|Social Psychology|12e année|Cours collégial, enseigné par le collège (DRC)|155
HBD4T|Psychologie du développement|12e année|Cours collégial, enseigné par le collège (DRC)|155
HBF4T|Principles of Psychology|12e année|Cours collégial, enseigné par le collège (DRC)|190
HBG4T|Psychology - Police Foundations|12e année|Cours collégial, enseigné par le collège (DRC)|<10
HBH4T|Psychology and Group Dynamics|12e année|Cours collégial, enseigné par le collège (DRC)|55
HBI4T|Forensic Psychology|12e année|Cours collégial, enseigné par le collège (DRC)|30
HBK4T|Psychologie et développement personnel|12e année|Cours collégial, enseigné par le collège (DRC)|165
HBL4T|Psychology of Games|12e année|Cours collégial, enseigné par le collège (DRC)|10
HBM4T|Abnormal Psychology|12e année|Cours collégial, enseigné par le collège (DRC)|<10
HBN4T|Psychology of Learning|12e année|Cours collégial, enseigné par le collège (DRC)|80
HBR4T|Developmental Psychology for the PSW|12e année|Cours collégial, enseigné par le collège (DRC)|<10
HBS4T|Recherche et sauvetage|12e année|Cours collégial, enseigné par le collège (DRC)|20
HBV4T|Métacognition|12e année|Cours collégial, enseigné par le collège (DRC)|<10
HBW4T|Psychologie du développement de l'enfant|12e année|Cours collégial, enseigné par le collège (DRC)|<10
HCB4T|Criminal Justice System|12e année|Cours collégial, enseigné par le collège (DRC)|15
HCC4T|Criminology|12e année|Cours collégial, enseigné par le collège (DRC)|240
HCF4T|Canadian Criminal Justice Systems|12e année|Cours collégial, enseigné par le collège (DRC)|245
HCI4T|Youth in Conflict with the Law|12e année|Cours collégial, enseigné par le collège (DRC)|30
HCP4T|Youth in Conflict with the Law|12e année|Cours collégial, enseigné par le collège (DRC)|20
HDB4T|Interpersonal Skills and Group Dynamics|12e année|Cours collégial, enseigné par le collège (DRC)|90
HDC4T|Communications et relations interpersonnelles|12e année|Cours collégial, enseigné par le collège (DRC)|95
HDD4T|Contemporary Social Problems|12e année|Cours collégial, enseigné par le collège (DRC)|25
HDJ4T|Social Deviance|12e année|Cours collégial, enseigné par le collège (DRC)|20
HDM4T|International Interactions|12e année|Cours collégial, enseigné par le collège (DRC)|100
HDP4T|Popular Culture, Film and Society|12e année|Cours collégial, enseigné par le collège (DRC)|45
HDQ4T|Popular Culture and Social Influence|12e année|Cours collégial, enseigné par le collège (DRC)|25
HDU4T|Interpersonal and Group Dynamics|12e année|Cours collégial, enseigné par le collège (DRC)|<10
HDV4T|Introduction au travail social|12e année|Cours collégial, enseigné par le collège (DRC)|<10
HDX4T|Substance Abuse|12e année|Cours collégial, enseigné par le collège (DRC)|45
HDY4T|Interpersonal Communications|12e année|Cours collégial, enseigné par le collège (DRC)|35
HDZ4T|Interpersonal Violence in Canadian Society|12e année|Cours collégial, enseigné par le collège (DRC)|125
HED4T|Principles of Ethical Reasoning|12e année|Cours collégial, enseigné par le collège (DRC)|30
HEG4T|Contemporary Ethical Issues|12e année|Cours collégial, enseigné par le collège (DRC)|20
HFA4C|Nutrition et santé|12e année|Filière précollégiale|3945
HFA4U|Nutrition et santé|12e année|Filière préuniversitaire|11125
HFB4T|Nutrition:  Making Better Choices|12e année|Cours collégial, enseigné par le collège (DRC)|50
HFC3E|Alimentation et culture|11e année|Filière préemploi|2580
HFC3M|Alimentation et culture|11e année|Filière préuniversitaire/précollégiale|7275
HFL4E|Alimentation saine pour tous|12e année|Filière préemploi|1235
HFN1O|Alimentation et nutrition|9e année|Ouvert|6330
HFN2O|Alimentation et nutrition|10e année|Ouvert|23255
HHB4T|Human Sexuality|12e année|Cours collégial, enseigné par le collège (DRC)|15
HHC4T|Exploring Human Diversity|12e année|Cours collégial, enseigné par le collège (DRC)|95
HHD3O|Dynamique des relations humaines|11e année|Ouvert|1765
HHE4T|Understanding Families|12e année|Cours collégial, enseigné par le collège (DRC)|55
HHF4T|Human Growth and Development|12e année|Cours collégial, enseigné par le collège (DRC)|20
HHG4M|Développement humain|12e année|Filière préuniversitaire/précollégiale|8515
HHI4T|Stratégies d’enseignement|12e année|Cours collégial, enseigné par le collège (DRC)|65
HHS4C|Individus et familles au Canada|12e année|Filière précollégiale|2185
HHS4U|Individus et familles au Canada|12e année|Filière préuniversitaire|11990
HIB4T|Personal Growth and Development|12e année|Cours collégial, enseigné par le collège (DRC)|125
HIC4T|PSW Practice|12e année|Cours collégial, enseigné par le collège (DRC)|45
HID4T|Interviewing/Counselling|12e année|Cours collégial, enseigné par le collège (DRC)|<10
HIF1O|Exploration des études familiales|9e année|Ouvert|8855
HIF2O|Exploration des études familiales|10e année|Ouvert|1970
HIG4T|Behavioural Intervention|12e année|Cours collégial, enseigné par le collège (DRC)|<10
HIH4T|Critical Thinking and Problem Solving|12e année|Cours collégial, enseigné par le collège (DRC)|15
HIL4T|Conflict Resolution|12e année|Cours collégial, enseigné par le collège (DRC)|55
HIP3E|Gestion des ressources personnelles|11e année|Filière préemploi|<10
HIP4O|Gérer sa vie personnelle|12e année|Ouvert|8310
HLS3O|Habitation et design|11e année|Ouvert|1835
HNB4M|Monde de la mode|12e année|Filière préuniversitaire/précollégiale|2190
HNC3C|Mode au quotidien|11e année|Filière précollégiale|2585
HNL2O|Vêtements|10e année|Ouvert|930
HPC3O|Rôle parental|11e année|Ouvert|9710
HPD4C|Interactions avec les jeunes d'âge scolaire|12e année|Filière précollégiale|1395
HPD4E|Développement humain|12e année|Filière préemploi|<10
HPE4T|Santé et sécurité de l'enfant|12e année|Cours collégial, enseigné par le collège (DRC)|<10
HPW3C|Interactions avec enfants d’âge préscolaire|11e année|Filière précollégiale|4130
HRA4T|Paths of Faith|12e année|Cours collégial, enseigné par le collège (DRC)|<10
HRE1O|Enseignement religieux|9e année|Ouvert|47830
HRE2O|Enseignement religieux|10e année|Ouvert|44865
HRE3M|Enseignement religieux|11e année|Filière préuniversitaire/précollégiale|935
HRE3O|Enseignement religieux|11e année|Ouvert|2125
HRE4M|Enseignement religieux|12e année|Filière préuniversitaire/précollégiale|23305
HRE4O|Enseignement religieux|12e année|Ouvert|12180
HRF3O|Étude des religions et croyances traditionnelles|11e année|Ouvert|16640
HRT3M|Grandes religions et croyances traditionnelles : perspectives, enjeux et défis|11e année|Filière préuniversitaire/précollégiale|27010
HSB4U|Changements et défis sociaux|12e année|Filière préuniversitaire|18300
HSC4M|Cultures de la francophonie mondiale|12e année|Filière préuniversitaire/précollégiale|1825
HSD4T|Sociology and Canadian Society|12e année|Cours collégial, enseigné par le collège (DRC)|<10
HSE3E|Équité, diversité et justice sociale|11e année|Filière préemploi|505
HSE4M|Équité et justice sociale : de la théorie à la pratique|12e année|Filière préuniversitaire/précollégiale|5420
HSF4T|Sociology in Canadian Society|12e année|Cours collégial, enseigné par le collège (DRC)|55
HSG3M|Étude de genre|11e année|Filière préuniversitaire/précollégiale|470
HSH4T|Introduction à la sociologie|12e année|Cours collégial, enseigné par le collège (DRC)|75
HSJ4T|Perspectives on World Issues|12e année|Cours collégial, enseigné par le collège (DRC)|25
HSL4T|Sociology for Social Service Workers|12e année|Cours collégial, enseigné par le collège (DRC)|30
HSP3C|Introduction à la psychologie, à la sociologie et à l'anthropologie|11e année|Filière précollégiale|7420
HSP3M|Introduction a la psychologie, la sociologie et l'anthropologie|11e année|Filière préuniversitaire/précollégiale|<10
HSP3U|Introduction à la psychologie, à la sociologie et à l'anthropologie|11e année|Filière préuniversitaire|37650
HSS4T|Sociology|12e année|Cours collégial, enseigné par le collège (DRC)|20
HZB3M|Philosophie : les grandes questions|11e année|Filière préuniversitaire/précollégiale|3105
HZT4U|Philosophie : approches et problématiques|12e année|Filière préuniversitaire|15725
IBD4T|Introduction to Web Development|12e année|Cours collégial, enseigné par le collège (DRC)|10
IBJ4T|Architecture d'un système d'exploitation Linux|12e année|Cours collégial, enseigné par le collège (DRC)|20
IBK4T|Computer Applications|12e année|Cours collégial, enseigné par le collège (DRC)|15
IBL4T|Introduction to Programming|12e année|Cours collégial, enseigné par le collège (DRC)|40
IBP4T|Graphics Theory and Application|12e année|Cours collégial, enseigné par le collège (DRC)|25
IBR4T|Software Applications|12e année|Cours collégial, enseigné par le collège (DRC)|<10
IBS4T|Web Page Design|12e année|Cours collégial, enseigné par le collège (DRC)|25
IBU4T|Introduction to Game Program/Design|12e année|Cours collégial, enseigné par le collège (DRC)|<10
ICS2O|Introduction à l'informatique|10e année|Ouvert|17985
ICS3C|Introduction à la programmation informatique|11e année|Filière précollégiale|2905
ICS3U|Introduction au génie informatique|11e année|Filière préuniversitaire|20160
ICS4C|Programmation informatique|12e année|Filière précollégiale|580
ICS4U|Génie informatique|12e année|Filière préuniversitaire|9770
IDC3O|Études interdisciplinaires|11e année|Ouvert|6890
IDC4O|Études interdisciplinaires|12e année|Ouvert|2280
IDC4U|Études interdisciplinaires|12e année|Filière préuniversitaire|16375
IDP3O|Études interdisciplinaires|11e année|Ouvert|425
IDP4O|Études interdisciplinaires|12e année|Ouvert|125
IDP4U|Études interdisciplinaires|12e année|Filière préuniversitaire|820
JAB4T|Lights, Camera, Action!|12e année|Cours collégial, enseigné par le collège (DRC)|10
JAL4T|Film Studies|12e année|Cours collégial, enseigné par le collège (DRC)|60
JBC4T|College Seminar|12e année|Cours collégial, enseigné par le collège (DRC)|40
JBD4T|College Success|12e année|Cours collégial, enseigné par le collège (DRC)|50
JDC4T|Stress Management|12e année|Cours collégial, enseigné par le collège (DRC)|<10
JDG4T|Les sports et la société|12e année|Cours collégial, enseigné par le collège (DRC)|<10
JEB4T|Making the Grade|12e année|Cours collégial, enseigné par le collège (DRC)|85
JEE4T|Professional Effectiveness|12e année|Cours collégial, enseigné par le collège (DRC)|70
JEH4T|Speaking with Confidence|12e année|Cours collégial, enseigné par le collège (DRC)|15
JEK4T|Improv|12e année|Cours collégial, enseigné par le collège (DRC)|<10
JEL4T|Roots to Success|12e année|Cours collégial, enseigné par le collège (DRC)|15
JEM4T|Success Strategies for College|12e année|Cours collégial, enseigné par le collège (DRC)|<10
JFA4T|Developmental Psychology – Arts and Science/Social Service Worker Section|12e année|Cours collégial, enseigné par le collège (DRC)|35
JFE4T|Current Events|12e année|Cours collégial, enseigné par le collège (DRC)|<10
JFF4T|Issues in Diversity|12e année|Cours collégial, enseigné par le collège (DRC)|30
JFG4T|Visual Gestural Communication|12e année|Cours collégial, enseigné par le collège (DRC)|20
JGA4T|Sociology of Food|12e année|Cours collégial, enseigné par le collège (DRC)|10
JGB4T|Culture technologique|12e année|Cours collégial, enseigné par le collège (DRC)|160
JTL4T|Welding|12e année|Cours collégial, enseigné par le collège (DRC)|15
JTN4T|Electrical Construction|12e année|Cours collégial, enseigné par le collège (DRC)|15
JTS4T|Construction/Les métiers, la culture et l'espagnol|12e année|Cours collégial, enseigné par le collège (DRC)|<10
JTT4T|Transportation Technology|12e année|Cours collégial, enseigné par le collège (DRC)|20
JTU4T|Préparations culinaires et l’espagnol|12e année|Cours collégial, enseigné par le collège (DRC)|20
JTV4T|Préparations culinaires, la santé et l'espagnol|12e année|Cours collégial, enseigné par le collège (DRC)|<10
JTY4T|La santé, la culture et l’espagnol|12e année|Cours collégial, enseigné par le collège (DRC)|<10
KALAN|L'art de s'exprimer et de s'amuser|Niveau 1|Cours non-crédité d'enfance en difficulté (tous les niveaux)|1475
KALBN|L'art de s'exprimer et de s'amuser|Niveau 2|Cours non-crédité d'enfance en difficulté (tous les niveaux)|905
KALCN|L'art de s'exprimer et de s'amuser|Niveau 3|Cours non-crédité d'enfance en difficulté (tous les niveaux)|645
KALDN|L'art de s'exprimer et de s'amuser|Niveau 4|Cours non-crédité d'enfance en difficulté (tous les niveaux)|585
KALEN|L'art de s'exprimer et de s'amuser|Niveau 5|Cours non-crédité d'enfance en difficulté (tous les niveaux)|330
KALFN|L'art de s'exprimer et de s'amuser|Niveau 6|Cours non-crédité d'enfance en difficulté (tous les niveaux)|340
KALGN|L'art de s'exprimer et de s'amuser|Niveau 7|Cours non-crédité d'enfance en difficulté (tous les niveaux)|270
KALHN|L'art de s'exprimer et de s'amuser|Niveau 8|Cours non-crédité d'enfance en difficulté (tous les niveaux)|55
KALIN|L'art de s'exprimer et de s'amuser|Niveau 9|Cours non-crédité d'enfance en difficulté (tous les niveaux)|25
KALJN|L'art de s'exprimer et de s'amuser|Niveau 10|Cours non-crédité d'enfance en difficulté (tous les niveaux)|40
KALKN|L'art de s'exprimer et de s'amuser|Niveau 11|Cours non-crédité d'enfance en difficulté (tous les niveaux)|35
KALLN|L'art de s'exprimer et de s'amuser|Niveau 12|Cours non-crédité d'enfance en difficulté (tous les niveaux)|<10
KALMN|L'art de s'exprimer et de s'amuser|Niveau 13|Cours non-crédité d'enfance en difficulté (tous les niveaux)|25
KALNN|L'art de s'exprimer et de s'amuser|Niveau 14|Cours non-crédité d'enfance en difficulté (tous les niveaux)|20
KALON|L'art de s'exprimer et de s'amuser|Niveau 15|Cours non-crédité d'enfance en difficulté (tous les niveaux)|<10
KALPN|L'art de s'exprimer et de s'amuser|Niveau 16|Cours non-crédité d'enfance en difficulté (tous les niveaux)|20
KBBAN|La gestion de l'argent et les opérations bancaires personnelles|Niveau 1|Cours non-crédité d'enfance en difficulté (tous les niveaux)|400
KBBBN|La gestion de l'argent et les opérations bancaires personnelles|Niveau 2|Cours non-crédité d'enfance en difficulté (tous les niveaux)|270
KBBCN|La gestion de l'argent et les opérations bancaires personnelles|Niveau 3|Cours non-crédité d'enfance en difficulté (tous les niveaux)|220
KBBDN|La gestion de l'argent et les opérations bancaires personnelles|Niveau 4|Cours non-crédité d'enfance en difficulté (tous les niveaux)|220
KBBEN|La gestion de l'argent et les opérations bancaires personnelles|Niveau 5|Cours non-crédité d'enfance en difficulté (tous les niveaux)|140
KBBFN|La gestion de l'argent et les opérations bancaires personnelles|Niveau 7|Cours non-crédité d'enfance en difficulté (tous les niveaux)|100
KBBGN|La gestion de l'argent et les opérations bancaires personnelles|Niveau 7|Cours non-crédité d'enfance en difficulté (tous les niveaux)|70
KBBHN|La gestion de l'argent et les opérations bancaires personnelles|Niveau 8|Cours non-crédité d'enfance en difficulté (tous les niveaux)|<10
KBBIN|La gestion de l'argent et les opérations bancaires personnelles|Niveau 9|Cours non-crédité d'enfance en difficulté (tous les niveaux)|<10
KBBJN|La gestion de l'argent et les opérations bancaires personnelles|Niveau 10|Cours non-crédité d'enfance en difficulté (tous les niveaux)|<10
KBBKN|La gestion de l'argent et les opérations bancaires personnelles|Niveau 11|Cours non-crédité d'enfance en difficulté (tous les niveaux)|<10
KBBLN|La gestion de l'argent et les opérations bancaires personnelles|Niveau 12|Cours non-crédité d'enfance en difficulté (tous les niveaux)|15
KBBMN|La gestion de l'argent et les opérations bancaires personnelles|Niveau 13|Cours non-crédité d'enfance en difficulté (tous les niveaux)|20
KBBNN|La gestion de l'argent et les opérations bancaires personnelles|Niveau 14|Cours non-crédité d'enfance en difficulté (tous les niveaux)|370
KCCAN|Initiation aux transports en commun et exploration de son milieu|Niveau 1|Cours non-crédité d'enfance en difficulté (tous les niveaux)|335
KCCBN|Initiation aux transports en commun et exploration de son milieu|Niveau 2|Cours non-crédité d'enfance en difficulté (tous les niveaux)|170
KCCCN|Initiation aux transports en commun et exploration de son milieu|Niveau 3|Cours non-crédité d'enfance en difficulté (tous les niveaux)|355
KCCDN|Initiation aux transports en commun et exploration de son milieu|Niveau 4|Cours non-crédité d'enfance en difficulté (tous les niveaux)|195
KCCEN|Initiation aux transports en commun et exploration de son milieu|Niveau 5|Cours non-crédité d'enfance en difficulté (tous les niveaux)|140
KCCFN|Initiation aux transports en commun et exploration de son milieu|Niveau 6|Cours non-crédité d'enfance en difficulté (tous les niveaux)|160
KCCGN|Initiation aux transports en commun et exploration de son milieu|Niveau 7|Cours non-crédité d'enfance en difficulté (tous les niveaux)|135
KCCHN|Initiation aux transports en commun et exploration de son milieu|Niveau 8|Cours non-crédité d'enfance en difficulté (tous les niveaux)|45
KCCIN|Initiation aux transports en commun et exploration de son milieu|Niveau 9|Cours non-crédité d'enfance en difficulté (tous les niveaux)|<10
KCCJN|Initiation aux transports en commun et exploration de son milieu|Niveau 10|Cours non-crédité d'enfance en difficulté (tous les niveaux)|<10
KCCKN|Initiation aux transports en commun et exploration de son milieu|Niveau 11|Cours non-crédité d'enfance en difficulté (tous les niveaux)|<10
KCCLN|Initiation aux transports en commun et exploration de son milieu|Niveau 12|Cours non-crédité d'enfance en difficulté (tous les niveaux)|<10
KCCNN|Initiation aux transports en commun et exploration de son milieu|Niveau 14|Cours non-crédité d'enfance en difficulté (tous les niveaux)|115
KCWAN|À la découverte du monde|Niveau 1|Cours non-crédité d'enfance en difficulté (tous les niveaux)|1015
KCWBN|À la découverte du monde|Niveau 2|Cours non-crédité d'enfance en difficulté (tous les niveaux)|555
KCWCN|À la découverte du monde|Niveau 3|Cours non-crédité d'enfance en difficulté (tous les niveaux)|555
KCWDN|À la découverte du monde|Niveau 4|Cours non-crédité d'enfance en difficulté (tous les niveaux)|585
KCWEN|À la découverte du monde|Niveau 5|Cours non-crédité d'enfance en difficulté (tous les niveaux)|230
KCWFN|À la découverte du monde|Niveau 6|Cours non-crédité d'enfance en difficulté (tous les niveaux)|405
KCWGN|À la découverte du monde|Niveau 7|Cours non-crédité d'enfance en difficulté (tous les niveaux)|255
KCWHN|À la découverte du monde|Niveau 8|Cours non-crédité d'enfance en difficulté (tous les niveaux)|25
KCWJN|À la découverte du monde|Niveau 10|Cours non-crédité d'enfance en difficulté (tous les niveaux)|15
KCWKN|À la découverte du monde|Niveau 11|Cours non-crédité d'enfance en difficulté (tous les niveaux)|25
KCWLN|À la découverte du monde|Niveau 12|Cours non-crédité d'enfance en difficulté (tous les niveaux)|25
KCWNN|À la découverte du monde|Niveau 14|Cours non-crédité d'enfance en difficulté (tous les niveaux)|135
KENAN|Développement du langage et de la communication|Niveau 1|Cours non-crédité d'enfance en difficulté (tous les niveaux)|3170
KENBN|Développement du langage et de la communication|Niveau 2|Cours non-crédité d'enfance en difficulté (tous les niveaux)|2120
KENCN|Développement du langage et de la communication|Niveau 3|Cours non-crédité d'enfance en difficulté (tous les niveaux)|1635
KENDN|Développement du langage et de la communication|Niveau 4|Cours non-crédité d'enfance en difficulté (tous les niveaux)|1320
KENEN|Développement du langage et de la communication|Niveau 5|Cours non-crédité d'enfance en difficulté (tous les niveaux)|920
KENFN|Développement du langage et de la communication|Niveau 6|Cours non-crédité d'enfance en difficulté (tous les niveaux)|1005
KENGN|Développement du langage et de la communication|Niveau 7|Cours non-crédité d'enfance en difficulté (tous les niveaux)|800
KENHN|Développement du langage et de la communication|Niveau 8|Cours non-crédité d'enfance en difficulté (tous les niveaux)|85
KENIN|Développement du langage et de la communication|Niveau 9|Cours non-crédité d'enfance en difficulté (tous les niveaux)|30
KENJN|Développement du langage et de la communication|Niveau 10|Cours non-crédité d'enfance en difficulté (tous les niveaux)|40
KENKN|Développement du langage et de la communication|Niveau 11|Cours non-crédité d'enfance en difficulté (tous les niveaux)|55
KENLN|Développement du langage et de la communication|Niveau 12|Cours non-crédité d'enfance en difficulté (tous les niveaux)|90
KENMN|Développement du langage et de la communication|Niveau 13|Cours non-crédité d'enfance en difficulté (tous les niveaux)|100
KENNN|Développement du langage et de la communication|Niveau 14|Cours non-crédité d'enfance en difficulté (tous les niveaux)|435
KENON|Développement du langage et de la communication|Niveau 15|Cours non-crédité d'enfance en difficulté (tous les niveaux)|<10
