Code du cours|Description du cours|Année d'études|Parcours ou destination|Effectif
AEA4O|Exploration et création artistique|12e année|Ouvert|1601
AEB4T|Exploring Art and Design|12e année|Cours collégial, enseigné par le collège (DRC)|55
AED4T|Art and Design Portfolio Development|12e année|Cours collégial, enseigné par le collège (DRC)|30
AEF4T|Design|12e année|Cours collégial, enseigné par le collège (DRC)|13
AEG4T|Elements, Principles and History of Design|12e année|Cours collégial, enseigné par le collège (DRC)|<10
AEH4T|Elements of Décor|12e année|Cours collégial, enseigné par le collège (DRC)|33
AEI4T|Colour in Décor|12e année|Cours collégial, enseigné par le collège (DRC)|10
AEL4T|Basic  Design|12e année|Cours collégial, enseigné par le collège (DRC)|14
AEM4T|Composition and Creativity|12e année|Cours collégial, enseigné par le collège (DRC)|23
AFA4T|Illustration|12e année|Cours collégial, enseigné par le collège (DRC)|19
AFB4T|Painting and Drawing|12e année|Cours collégial, enseigné par le collège (DRC)|15
AFD4T|Drawing|12e année|Cours collégial, enseigné par le collège (DRC)|28
AFE4T|Basic Digital Photography|12e année|Cours collégial, enseigné par le collège (DRC)|24
AFG4T|2D Digital Art|12e année|Cours collégial, enseigné par le collège (DRC)|21
AFI4T|Digital Photography and Image Editing|12e année|Cours collégial, enseigné par le collège (DRC)|72
AFJ4T|Digital Art and Design|12e année|Cours collégial, enseigné par le collège (DRC)|68
AFK4T|Digital Photography Techniques|12e année|Cours collégial, enseigné par le collège (DRC)|143
AFL4T|Introduction à la photographie|12e année|Cours collégial, enseigné par le collège (DRC)|10
AFO4T|Painting and Drawing - Watercolour|12e année|Cours collégial, enseigné par le collège (DRC)|<10
AFQ4T|Editorial Illustrations|12e année|Cours collégial, enseigné par le collège (DRC)|<10
AFR4T|Modelling and Animation|12e année|Cours collégial, enseigné par le collège (DRC)|28
AFS4T|Painting and Drawing ¿ Theory|12e année|Cours collégial, enseigné par le collège (DRC)|<10
AFT4T|Advanced Water Colour|12e année|Cours collégial, enseigné par le collège (DRC)|<10
AHA4T|History of Popular Music|12e année|Cours collégial, enseigné par le collège (DRC)|13
AHB4T|Musical Theatre Production|12e année|Cours collégial, enseigné par le collège (DRC)|10
AHE4T|Music and Society|12e année|Cours collégial, enseigné par le collège (DRC)|32
AHF4T|Good Vibrations: The Evolution of Popular Music|12e année|Cours collégial, enseigné par le collège (DRC)|41
AHG4T|Canadian Music Industry|12e année|Cours collégial, enseigné par le collège (DRC)|<10
AHI4T|Art History and Appreciation|12e année|Cours collégial, enseigné par le collège (DRC)|<10
AHK4T|History of Popular Music II|12e année|Cours collégial, enseigné par le collège (DRC)|25
AHL4T|History of Rock and Roll|12e année|Cours collégial, enseigné par le collège (DRC)|39
AHM4T|The Beat Generation|12e année|Cours collégial, enseigné par le collège (DRC)|24
ALC1O|Arts intégrés|9e année|Ouvert|4208
ALC2O|Arts intégrés|10e année|Ouvert|312
AMB1O|Musique instrumentale - cuivres|9e année|Ouvert|99
AMB2O|Musique instrumentale - cuivres|10e année|Ouvert|34
AMB3M|Musique instrumentale - cuivres|11e année|Filière préuniversitaire/précollégiale|42
AMB4M|Musique instrumentale - cuivres|12e année|Filière préuniversitaire/précollégiale|47
AMC1O|Composition musicale|9e année|Ouvert|183
AMC2O|Composition musicale|10e année|Ouvert|360
AMC3M|Composition musicale|11e année|Filière préuniversitaire/précollégiale|251
AMC3O|Composition musicale|11e année|Ouvert|159
AMC4M|Composition musicale|12e année|Filière préuniversitaire/précollégiale|281
AMD1O|Musique électronique|9e année|Ouvert|11
AMD2O|Musique électronique|10e année|Ouvert|37
AMD3M|Musique électronique|11e année|Filière préuniversitaire/précollégiale|82
AMD3O|Musique électronique|11e année|Ouvert|45
AMD4M|Musique électronique|12e année|Filière préuniversitaire/précollégiale|37
AME1O|Petits ensembles|9e année|Ouvert|118
AME2O|Petits ensembles|10e année|Ouvert|279
AME3M|Petits ensembles|11e année|Filière préuniversitaire/précollégiale|219
AME3O|Petits ensembles|11e année|Ouvert|157
AME4M|Petits ensembles|12e année|Filière préuniversitaire/précollégiale|272
AMG1O|Guitare|9e année|Ouvert|1828
AMG2O|Guitare|10e année|Ouvert|8443
AMG3M|Guitare|11e année|Filière préuniversitaire/précollégiale|1911
AMG3O|Guitare|11e année|Ouvert|3023
AMG4M|Guitare|12e année|Filière préuniversitaire/précollégiale|1501
AMH1O|Harmonie de scène|9e année|Ouvert|67
AMH2O|Harmonie de scène|10e année|Ouvert|395
AMH3M|Harmonie de scène|11e année|Filière préuniversitaire/précollégiale|500
AMH3O|Harmonie de scène|11e année|Ouvert|140
AMH4M|Harmonie de scène|12e année|Filière préuniversitaire/précollégiale|602
AMI1O|Musique instrumentale - harmonie|9e année|Ouvert|13339
AMI2O|Musique instrumentale - harmonie|10e année|Ouvert|6912
AMI3M|Musique instrumentale - harmonie|11e année|Filière préuniversitaire/précollégiale|4352
AMI3O|Musique instrumentale - harmonie|11e année|Ouvert|181
AMI4M|Musique instrumentale - harmonie|12e année|Filière préuniversitaire/précollégiale|3300
AMJ2O|Jazz vocal|10e année|Ouvert|49
AMJ3M|Jazz vocal|11e année|Filière préuniversitaire/précollégiale|96
AMJ3O|Jazz vocal|11e année|Ouvert|20
AMJ4M|Jazz vocal|12e année|Filière préuniversitaire/précollégiale|163
AMK1O|Clavier|9e année|Ouvert|574
AMK2O|Clavier|10e année|Ouvert|1651
AMK3M|Clavier|11e année|Filière préuniversitaire/précollégiale|520
AMK3O|Clavier|11e année|Ouvert|256
AMK4M|Clavier|12e année|Filière préuniversitaire/précollégiale|338
AMM1O|La musique et l'ordinateur|9e année|Ouvert|100
AMM2O|La musique et l'ordinateur|10e année|Ouvert|733
AMM3M|La musique et l'ordinateur|11e année|Filière préuniversitaire/précollégiale|467
AMM3O|La musique et l'ordinateur|11e année|Ouvert|198
AMM4M|La musique et l'ordinateur|12e année|Filière préuniversitaire/précollégiale|271
AMO1O|Musique instrumentale - orchestre|9e année|Ouvert|319
AMO2O|Musique instrumentale - orchestre|10e année|Ouvert|141
AMO3M|Musique instrumentale - orchestre|11e année|Filière préuniversitaire/précollégiale|121
AMO3O|Musique instrumentale - orchestre|11e année|Ouvert|<10
AMO4M|Musique instrumentale - orchestre|12e année|Filière préuniversitaire/précollégiale|92
AMP1O|Musique instrumentale - percussion|9e année|Ouvert|202
AMP2O|Musique instrumentale - percussion|10e année|Ouvert|316
AMP3M|Musique instrumentale - percussion|11e année|Filière préuniversitaire/précollégiale|85
AMP3O|Musique instrumentale - percussion|11e année|Ouvert|72
AMP4M|Musique instrumentale - percussion|12e année|Filière préuniversitaire/précollégiale|59
AMQ1O|Tambours métalliques|9e année|Ouvert|245
AMQ2O|Tambours métalliques|10e année|Ouvert|271
AMQ3M|Tambours métalliques|11e année|Filière préuniversitaire/précollégiale|80
AMQ3O|Tambours métalliques|11e année|Ouvert|46
AMQ4M|Tambours métalliques|12e année|Filière préuniversitaire/précollégiale|52
AMR1O|Répertoire|9e année|Ouvert|3877
AMR2O|Répertoire|10e année|Ouvert|3688
AMR3M|Répertoire|11e année|Filière préuniversitaire/précollégiale|2476
AMR3O|Répertoire|11e année|Ouvert|845
AMR4M|Répertoire|12e année|Filière préuniversitaire/précollégiale|2512
AMS1O|Musique instrumentale - cordes|9e année|Ouvert|1976
AMS2O|Musique instrumentale - cordes|10e année|Ouvert|1300
AMS3M|Musique instrumentale - cordes|11e année|Filière préuniversitaire/précollégiale|843
AMS3O|Musique instrumentale - cordes|11e année|Ouvert|38
AMS4M|Musique instrumentale - cordes|12e année|Filière préuniversitaire/précollégiale|634
AMT1O|Théàtre musical|9e année|Ouvert|87
AMT2O|Théàtre musical|10e année|Ouvert|257
AMT3M|Théàtre musical|11e année|Filière préuniversitaire/précollégiale|607
AMT3O|Théàtre musical|11e année|Ouvert|145
AMT4M|Théàtre musical|12e année|Filière préuniversitaire/précollégiale|642
AMU1O|Musique|9e année|Ouvert|15411
AMU2O|Musique|10e année|Ouvert|7112
AMU3M|Musique|11e année|Filière préuniversitaire/précollégiale|4198
AMU3O|Musique|11e année|Ouvert|665
AMU4E|Musique|12e année|Filière préemploi|120
AMU4M|Musique|12e année|Filière préuniversitaire/précollégiale|3121
AMV1O|Musique vocale ou chorale|9e année|Ouvert|3988
AMV2O|Musique vocale ou chorale|10e année|Ouvert|4612
AMV3M|Musique vocale ou chorale|11e année|Filière préuniversitaire/précollégiale|2709
AMV3O|Musique vocale ou chorale|11e année|Ouvert|666
AMV4M|Musique vocale ou chorale|12e année|Filière préuniversitaire/précollégiale|2375
AMW1O|Musique - bois|9e année|Ouvert|121
AMW2O|Musique - bois|10e année|Ouvert|71
AMW3M|Musique - bois|11e année|Filière préuniversitaire/précollégiale|75
AMW3O|Musique - bois|11e année|Ouvert|<10
AMW4M|Musique - bois|12e année|Filière préuniversitaire/précollégiale|63
AMX3M|Musique - externe(conservatoire)|11e année|Filière préuniversitaire/précollégiale|258
AMX4M|Musique - externe(conservatoire)|12e année|Filière préuniversitaire/précollégiale|461
ASA4T|Media and the Arts|12e année|Cours collégial, enseigné par le collège (DRC)|<10
ASM2O|Arts médiatiques|10e année|Ouvert|9633
ASM3M|Arts médiatiques|11e année|Filière préuniversitaire/précollégiale|3339
ASM3O|Arts médiatiques|11e année|Ouvert|3719
ASM4E|Arts médiatiques|12e année|Filière préemploi|69
ASM4M|Arts médiatiques|12e année|Filière préuniversitaire/précollégiale|2368
ASM4O|Arts médiatiques|12e année|Ouvert|22
ATA4T|Basic Jazz|12e année|Cours collégial, enseigné par le collège (DRC)|<10
ATB1O|Danse - ballet|9e année|Ouvert|280
ATB2O|Danse - ballet|10e année|Ouvert|293
ATB3M|Danse - ballet|11e année|Filière préuniversitaire/précollégiale|284
ATB4M|Danse - ballet|12e année|Filière préuniversitaire/précollégiale|174
ATC1O|Danse|9e année|Ouvert|3508
ATC2O|Danse|10e année|Ouvert|5627
ATC3M|Danse|11e année|Filière préuniversitaire/précollégiale|2461
ATC3O|Danse|11e année|Ouvert|841
ATC4E|Danse|12e année|Filière préemploi|42
ATC4M|Danse|12e année|Filière préuniversitaire/précollégiale|1625
ATD2O|Composition chorégraphique|10e année|Ouvert|11
ATD3M|Composition chorégraphique|11e année|Filière préuniversitaire/précollégiale|38
ATD4M|Composition chorégraphique|12e année|Filière préuniversitaire/précollégiale|156
ATF2O|Danse africaine|10e année|Ouvert|<10
ATF3M|Danse africaine|11e année|Filière préuniversitaire/précollégiale|<10
ATF3O|Danse africaine|11e année|Ouvert|<10
ATF4M|Danse africaine|12e année|Filière préuniversitaire/précollégiale|<10
ATH4M|Histoire de la danse|12e année|Filière préuniversitaire/précollégiale|<10
ATJ2O|Danse - jazz|10e année|Ouvert|115
ATJ3M|Danse - jazz|11e année|Filière préuniversitaire/précollégiale|29
ATJ3O|Danse - jazz|11e année|Ouvert|24
ATJ4M|Danse - jazz|12e année|Filière préuniversitaire/précollégiale|29
ATL3M|Danse du Centre et du Sud de l'Amérique|11e année|Filière préuniversitaire/précollégiale|24
ATL3O|Danse du Centre et du Sud de l'Amérique|11e année|Ouvert|<10
ATM1O|Danse moderne|9e année|Ouvert|250
ATM2O|Danse moderne|10e année|Ouvert|279
ATM3M|Danse moderne|11e année|Filière préuniversitaire/précollégiale|253
ATM4M|Danse moderne|12e année|Filière préuniversitaire/précollégiale|205
ATN2O|Danse des Autochtones : Premières nations, Métis, Inuits|10e année|Ouvert|<10
ATN3M|Danse des Autochtones : Premières nations, Métis, Inuits|11e année|Filière préuniversitaire/précollégiale|<10
ATO2O|Danse de l'Asie/du Cercle du Pacifique|10e année|Ouvert|28
ATO3M|Danse de l'Asie/du Cercle du Pacifique|11e année|Filière préuniversitaire/précollégiale|19
ATO3O|Danse de l'Asie/du Cercle du Pacifique|11e année|Ouvert|10
ATO4M|Danse de l'Asie/du Cercle du Pacifique|12e année|Filière préuniversitaire/précollégiale|<10
ATP1O|Danse - répétition du spectacle|9e année|Ouvert|171
ATP2O|Danse - répétition du spectacle|10e année|Ouvert|266
ATP3M|Danse - répétition du spectacle|11e année|Filière préuniversitaire/précollégiale|237
ATP3O|Danse - répétition du spectacle|11e année|Ouvert|<10
ATP4M|Danse - répétition du spectacle|12e année|Filière préuniversitaire/précollégiale|226
ATR3M|Danse urbaine : B-Boying, Gumboot, Dancehall et autres fusions de styles|11e année|Filière préuniversitaire/précollégiale|25
ATR3O|Danse urbaine : B-Boying, Gumboot, Dancehall et autres fusions de styles|11e année|Ouvert|29
ATS2O|Danse de divertissement : danses populaires|10e année|Ouvert|23
ATS3O|Danse de divertissement : danses populaires|11e année|Ouvert|<10
ATS4M|Danse de divertissement : danses populaires|12e année|Filière préuniversitaire/précollégiale|12
ATU2O|Danse de comédie musicale|10e année|Ouvert|18
ATU3M|Danse de comédie musicale|11e année|Filière préuniversitaire/précollégiale|34
ATU4M|Danse de comédie musicale|12e année|Filière préuniversitaire/précollégiale|46
ATZ3O|Danses du monde : danses ethnoculturelles|11e année|Ouvert|14
AVA4T|Ideas and Imagery|12e année|Cours collégial, enseigné par le collège (DRC)|27
AVB4T|Visual Arts Oils|12e année|Cours collégial, enseigné par le collège (DRC)|<10
AVI1O|Arts visuels|9e année|Ouvert|52219
AVI2O|Arts visuels|10e année|Ouvert|33910
AVI3M|Arts visuels|11e année|Filière préuniversitaire/précollégiale|18414
AVI3O|Arts visuels|11e année|Ouvert|5119
AVI4E|Arts visuels|12e année|Filière préemploi|582
AVI4M|Arts visuels|12e année|Filière préuniversitaire/précollégiale|12782
AWA1O|Métiers d'arts|9e année|Ouvert|368
AWA2O|Métiers d'arts|10e année|Ouvert|2523
AWA3M|Métiers d'arts|11e année|Filière préuniversitaire/précollégiale|74
AWA3O|Métiers d'arts|11e année|Ouvert|1851
AWA4M|Métiers d'arts|12e année|Filière préuniversitaire/précollégiale|367
AWC2O|Céramique et poterie : façonnage, moulage, tournage|10e année|Ouvert|564
AWC3M|Céramique et poterie : façonnage, moulage, tournage|11e année|Filière préuniversitaire/précollégiale|391
AWC3O|Céramique et poterie : façonnage, moulage, tournage|11e année|Ouvert|557
AWC4M|Céramique et poterie : façonnage, moulage, tournage|12e année|Filière préuniversitaire/précollégiale|366
AWD1O|Arts visuels - design appliqué|9e année|Ouvert|262
AWD2O|Arts visuels - design appliqué|10e année|Ouvert|713
AWD3M|Arts visuels - design appliqué|11e année|Filière préuniversitaire/précollégiale|1077
AWD3O|Arts visuels - design appliqué|11e année|Ouvert|378
AWD4M|Arts visuels - design appliqué|12e année|Filière préuniversitaire/précollégiale|1405
AWE2O|Arts visuels - graphisme de communication|10e année|Ouvert|156
AWE3M|Arts visuels - graphisme de communication|11e année|Filière préuniversitaire/précollégiale|285
AWE3O|Arts visuels - graphisme de communication|11e année|Ouvert|207
AWE4M|Arts visuels - graphisme de communication|12e année|Filière préuniversitaire/précollégiale|561
AWF2O|Arts visuels - design industriel|10e année|Ouvert|62
AWF3M|Arts visuels - design industriel|11e année|Filière préuniversitaire/précollégiale|34
AWF3O|Arts visuels - design industriel|11e année|Ouvert|15
AWF4M|Arts visuels - design industriel|12e année|Filière préuniversitaire/précollégiale|76
AWG3M|Arts visuels - design d'environnement|11e année|Filière préuniversitaire/précollégiale|30
AWG3O|Arts visuels - design d'environnement|11e année|Ouvert|29
AWG4M|Arts visuels - design d'environnement|12e année|Filière préuniversitaire/précollégiale|<10
AWH2O|Arts visuels - design d'intérieur|10e année|Ouvert|17
AWH3M|Arts visuels - design d'intérieur|11e année|Filière préuniversitaire/précollégiale|80
AWH3O|Arts visuels - design d'intérieur|11e année|Ouvert|47
AWH4M|Arts visuels - design d'intérieur|12e année|Filière préuniversitaire/précollégiale|100
AWI1O|Mode : stylisme et textile|9e année|Ouvert|57
AWI2O|Mode : stylisme et textile|10e année|Ouvert|237
AWI3M|Mode : stylisme et textile|11e année|Filière préuniversitaire/précollégiale|126
AWI3O|Mode : stylisme et textile|11e année|Ouvert|237
AWI4M|Mode : stylisme et textile|12e année|Filière préuniversitaire/précollégiale|133
AWJ2O|Décor de spectacle : danse, musique, théâtre et autre|10e année|Ouvert|18
AWJ3M|Décor de spectacle : danse, musique, théâtre et autre|11e année|Filière préuniversitaire/précollégiale|63
AWJ3O|Décor de spectacle : danse, musique, théâtre et autre|11e année|Ouvert|78
AWJ4M|Décor de spectacle : danse, musique, théâtre et autre|12e année|Filière préuniversitaire/précollégiale|55
AWK1O|Arts visuels - illustration|9e année|Ouvert|26
AWK2O|Arts visuels - illustration|10e année|Ouvert|158
AWK3M|Arts visuels - illustration|11e année|Filière préuniversitaire/précollégiale|129
AWK3O|Arts visuels - illustration|11e année|Ouvert|144
AWK4M|Arts visuels - illustration|12e année|Filière préuniversitaire/précollégiale|256
AWL1O|Dessin|9e année|Ouvert|58
AWL2O|Dessin|10e année|Ouvert|174
AWL3M|Dessin|11e année|Filière préuniversitaire/précollégiale|424
AWL3O|Dessin|11e année|Ouvert|187
AWL4M|Dessin|12e année|Filière préuniversitaire/précollégiale|373
AWM1O|Dessin et peinture|9e année|Ouvert|298
AWM2O|Dessin et peinture|10e année|Ouvert|529
AWM3M|Dessin et peinture|11e année|Filière préuniversitaire/précollégiale|841
AWM3O|Dessin et peinture|11e année|Ouvert|308
AWM4M|Dessin et peinture|12e année|Filière préuniversitaire/précollégiale|1352
AWN2O|Peinture|10e année|Ouvert|26
AWN3M|Peinture|11e année|Filière préuniversitaire/précollégiale|118
AWN3O|Peinture|11e année|Ouvert|103
AWN4M|Peinture|12e année|Filière préuniversitaire/précollégiale|428
AWO1O|Techniques d'impression|9e année|Ouvert|18
AWO2O|Techniques d'impression|10e année|Ouvert|140
AWO3M|Techniques d'impression|11e année|Filière préuniversitaire/précollégiale|239
AWO3O|Techniques d'impression|11e année|Ouvert|224
AWO4M|Techniques d'impression|12e année|Filière préuniversitaire/précollégiale|210
AWP2O|Sculpture et travail à trois dimensions|10e année|Ouvert|254
AWP3M|Sculpture et travail à trois dimensions|11e année|Filière préuniversitaire/précollégiale|317
AWP3O|Sculpture et travail à trois dimensions|11e année|Ouvert|255
AWP4M|Sculpture et travail à trois dimensions|12e année|Filière préuniversitaire/précollégiale|338
AWQ1O|Arts visuels - photographie|9e année|Ouvert|57
AWQ2O|Arts visuels - photographie|10e année|Ouvert|3837
AWQ3M|Arts visuels - photographie|11e année|Filière préuniversitaire/précollégiale|7567
AWQ3O|Arts visuels - photographie|11e année|Ouvert|5577
AWQ4M|Arts visuels - photographie|12e année|Filière préuniversitaire/précollégiale|4627
AWR1O|Arts visuels - cinéma/vidéo|9e année|Ouvert|40
AWR2O|Arts visuels - cinéma/vidéo|10e année|Ouvert|178
AWR3M|Arts visuels - cinéma/vidéo|11e année|Filière préuniversitaire/précollégiale|920
AWR3O|Arts visuels - cinéma/vidéo|11e année|Ouvert|536
AWR4M|Arts visuels - cinéma/vidéo|12e année|Filière préuniversitaire/précollégiale|1033
AWS1O|Arts visuels - traitement informatisé de l'image|9e année|Ouvert|591
AWS2O|Arts visuels - traitement informatisé de l'image|10e année|Ouvert|1082
AWS3M|Arts visuels - traitement informatisé de l'image|11e année|Filière préuniversitaire/précollégiale|1079
AWS3O|Arts visuels - traitement informatisé de l'image|11e année|Ouvert|376
AWS4M|Arts visuels - traitement informatisé de l'image|12e année|Filière préuniversitaire/précollégiale|787
AWT1O|Art expérimental|9e année|Ouvert|140
AWT2O|Art expérimental|10e année|Ouvert|619
AWT3M|Art expérimental|11e année|Filière préuniversitaire/précollégiale|410
AWT3O|Art expérimental|11e année|Ouvert|339
AWT4M|Art expérimental|12e année|Filière préuniversitaire/précollégiale|933
AWU2O|Arts visuels - histoire de l'art et cultures mondiales|10e année|Ouvert|78
AWU3M|Arts visuels - histoire de l'art et cultures mondiales|11e année|Filière préuniversitaire/précollégiale|12
AWU3O|Arts visuels - histoire de l'art et cultures mondiales|11e année|Ouvert|51
AWU4M|Arts visuels - histoire de l'art et cultures mondiales|12e année|Filière préuniversitaire/précollégiale|184
BAA4T|Accounting|12e année|Cours collégial, enseigné par le collège (DRC)|12
BAB4T|Accounting Basics|12e année|Cours collégial, enseigné par le collège (DRC)|21
BAD4T|Administrative Accounting|12e année|Cours collégial, enseigné par le collège (DRC)|<10
BAE4T|Financial Accounting Basics|12e année|Cours collégial, enseigné par le collège (DRC)|<10
BAF3M|Introduction a la comptabilité financière|11e année|Filière préuniversitaire/précollégiale|27049
BAI3E|Introduction a la comptabilité|11e année|Filière préemploi|558
BAJ4T|Accounting Basics II|12e année|Cours collégial, enseigné par le collège (DRC)|<10
BAN4E|comptabilité de la petite entreprise|12e année|Filière préemploi|91
BAT4M|Principes de comptabilité financière|12e année|Filière préuniversitaire/précollégiale|10568
BBA4T|Introduction to Business|12e année|Cours collégial, enseigné par le collège (DRC)|13
BBB4E|Introduction au commerce international|12e année|Filière préemploi|71
BBB4M|Principes de commerce international|12e année|Filière préuniversitaire/précollégiale|17996
BBE4T|Business in a Global Environment|12e année|Cours collégial, enseigné par le collège (DRC)|146
BBF4T|Business, Its Nature and Environment|12e année|Cours collégial, enseigné par le collège (DRC)|10
BBG4T|Principes de gestion|12e année|Cours collégial, enseigné par le collège (DRC)|<10
BBI1O|Initiation aux affaires|9e année|Ouvert|3872
BBI2O|Initiation aux affaires|10e année|Ouvert|25220
BBK4T|Droit et Affaires|12e année|Cours collégial, enseigné par le collège (DRC)|<10
BBL4T|Business Law|12e année|Cours collégial, enseigné par le collège (DRC)|<10
BBN4T|Foundations of Operations|12e année|Cours collégial, enseigné par le collège (DRC)|<10
BBV4T|Operational Management|12e année|Cours collégial, enseigné par le collège (DRC)|20
BCA4T|Business Communications|12e année|Cours collégial, enseigné par le collège (DRC)|<10
BCF4T|Customer Service|12e année|Cours collégial, enseigné par le collège (DRC)|106
BCM4T|Carpentry Customer Communications|12e année|Cours collégial, enseigné par le collège (DRC)|21
BDA4T|Entrepreneurship|12e année|Cours collégial, enseigné par le collège (DRC)|<10
BDI3C|Introduction a l'entrepreneuriat|11e année|Filière précollégiale|10030
BDP3O|Esprit entrepreneurial|11e année|Ouvert|1235
BDV4C|Entrepreneuriat : planification d'une entreprise|12e année|Filière précollégiale|2107
BMA4T|Introduction to Marketing|12e année|Cours collégial, enseigné par le collège (DRC)|47
BMB4T|Marketing|12e année|Cours collégial, enseigné par le collège (DRC)|88
BMD4T|The Business of Advertising|12e année|Cours collégial, enseigné par le collège (DRC)|<10
BME4T|Principes de marketing|12e année|Cours collégial, enseigné par le collège (DRC)|<10
BMF4T|Marketing and Advertising Principles in Graphics/Packaging|12e année|Cours collégial, enseigné par le collège (DRC)|11
BMI3C|Introduction au marketing|11e année|Filière précollégiale|16693
BMK4T|Pitching the Campaign|12e année|Cours collégial, enseigné par le collège (DRC)|29
BMX3E|Marketing de la vente au détail et des services|11e année|Filière préemploi|2031
BOA4T|Human Relations|12e année|Cours collégial, enseigné par le collège (DRC)|66
BOB4T|Organizational Behaviour|12e année|Cours collégial, enseigné par le collège (DRC)|<10
BOE4T|Gestion de projets|12e année|Cours collégial, enseigné par le collège (DRC)|<10
BOG4E|Gestion d'une entreprise|12e année|Filière préemploi|948
BOH4M|Principes de gestion|12e année|Filière préuniversitaire/précollégiale|17957
BOI4T|Introductory Human Resources|12e année|Cours collégial, enseigné par le collège (DRC)|<10
BOM4T|Operations Management|12e année|Cours collégial, enseigné par le collège (DRC)|<10
BON4T|Conflict Management|12e année|Cours collégial, enseigné par le collège (DRC)|16
BTA3O|Technologies de l'information et de la communication : environnement informatisé|11e année|Ouvert|7746
BTB4T|Business Computer Application|12e année|Cours collégial, enseigné par le collège (DRC)|26
BTG4T|Computer Applications for Business and Technology|12e année|Cours collégial, enseigné par le collège (DRC)|11
BTT1O|Introduction aux technologies de l'information et de la communication|9e année|Ouvert|43728
BTT2O|Introduction aux technologies de l'information et de la communication|10e année|Ouvert|5060
BTX4C|Technologies de l'information et de la communication : environnement informatisé|12e année|Filière précollégiale|532
BTX4E|Technologies de l'information et de la communication : environnement informatisé|12e année|Filière préemploi|342
CCL3O|Cours de compétences linguistiques des écoles secondaires de l'Ontario|11e année|Ouvert|13
CCL4O|Cours de compétences linguistiques des écoles secondaires de l'Ontario|12e année|Ouvert|972
CGC1D|Enjeux géographiques du Canada|9e année|Cours théorique|105608
CGC1P|Enjeux géographiques du Canada|9e année|Cours appliqué|47042
CGD3M|Géographie régionale|11e année|Filière préuniversitaire/précollégiale|130
CGF3M|Nature en action : un monde physique|11e année|Filière préuniversitaire/précollégiale|3950
CGG3O|Voyages et tourisme : une perspective géographique|11e année|Ouvert|14984
CGO4M|Géomatique : la géotechnologie en action|12e année|Filière préuniversitaire/précollégiale|435
CGR4E|Gestion durable des ressources et de l'environnement|12e année|Filière préemploi|451
CGR4M|Environnement et gestion des ressources|12e année|Filière préuniversitaire/précollégiale|5834
CGT3E|Géographie et technologie: les outils du géographe|11e année|Filière préemploi|258
